market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
HASSAN(KNT),January,2013,25069,970,1386,1291,KNT,HASSAN,January-2013
HASSAN(KNT),January,2014,18602,764,1286,1075,KNT,HASSAN,January-2014
HASSAN(KNT),January,2015,16293,978,1408,1303,KNT,HASSAN,January-2015
HASSAN(KNT),January,2016,12211,782,1480,1255,KNT,HASSAN,January-2016
HASSAN(KNT),February,2004,11513,325,675,500,KNT,HASSAN,February-2004
HASSAN(KNT),February,2005,16976,225,418,321,KNT,HASSAN,February-2005
HASSAN(KNT),February,2006,8438,200,457,328,KNT,HASSAN,February-2006
HASSAN(KNT),February,2011,2700,600,1500,1100,KNT,HASSAN,February-2011
HASSAN(KNT),February,2012,20270,407,654,525,KNT,HASSAN,February-2012
HASSAN(KNT),February,2013,20343,1229,1741,1550,KNT,HASSAN,February-2013
HASSAN(KNT),February,2014,6131,684,889,733,KNT,HASSAN,February-2014
HASSAN(KNT),February,2015,11631,1132,1490,1398,KNT,HASSAN,February-2015
HASSAN(KNT),February,2016,7560,838,1306,1024,KNT,HASSAN,February-2016
HASSAN(KNT),March,2005,17368,188,400,294,KNT,HASSAN,March-2005
HASSAN(KNT),March,2006,4843,300,550,425,KNT,HASSAN,March-2006
HASSAN(KNT),March,2009,4899,400,1000,700,KNT,HASSAN,March-2009
HASSAN(KNT),March,2012,19177,456,554,483,KNT,HASSAN,March-2012
HASSAN(KNT),March,2013,2901,924,1084,976,KNT,HASSAN,March-2013
HASSAN(KNT),March,2014,1614,651,651,651,KNT,HASSAN,March-2014
HASSAN(KNT),March,2015,16993,1149,1515,1379,KNT,HASSAN,March-2015
HASSAN(KNT),April,2003,6890,350,600,450,KNT,HASSAN,April-2003
HASSAN(KNT),April,2004,4027,250,450,350,KNT,HASSAN,April-2004
HASSAN(KNT),April,2005,4847,200,400,300,KNT,HASSAN,April-2005
HASSAN(KNT),April,2009,13803,371,700,543,KNT,HASSAN,April-2009
HASSAN(KNT),April,2010,15003,377,701,539,KNT,HASSAN,April-2010
HASSAN(KNT),April,2012,17015,399,686,595,KNT,HASSAN,April-2012
HASSAN(KNT),April,2013,20311,990,1254,1189,KNT,HASSAN,April-2013
HASSAN(KNT),April,2015,9772,756,1308,1164,KNT,HASSAN,April-2015
HASSAN(KNT),May,2003,16279,269,450,360,KNT,HASSAN,May-2003
HASSAN(KNT),May,2004,1948,250,475,363,KNT,HASSAN,May-2004
HASSAN(KNT),May,2005,10501,186,406,296,KNT,HASSAN,May-2005
HASSAN(KNT),May,2006,9085,165,355,260,KNT,HASSAN,May-2006
HASSAN(KNT),May,2009,12899,375,675,525,KNT,HASSAN,May-2009
HASSAN(KNT),May,2010,5341,340,727,533,KNT,HASSAN,May-2010
HASSAN(KNT),May,2011,1043,416,582,582,KNT,HASSAN,May-2011
HASSAN(KNT),May,2012,5175,503,873,589,KNT,HASSAN,May-2012
HASSAN(KNT),May,2013,23547,849,1161,1056,KNT,HASSAN,May-2013
HASSAN(KNT),May,2014,641,2000,2000,2000,KNT,HASSAN,May-2014
HASSAN(KNT),May,2015,17211,975,1237,1166,KNT,HASSAN,May-2015
HASSAN(KNT),June,2003,5352,467,600,532,KNT,HASSAN,June-2003
HASSAN(KNT),June,2004,13008,329,529,429,KNT,HASSAN,June-2004
HASSAN(KNT),June,2005,7918,250,463,358,KNT,HASSAN,June-2005
HASSAN(KNT),June,2006,3510,200,400,300,KNT,HASSAN,June-2006
HASSAN(KNT),June,2009,11429,500,906,703,KNT,HASSAN,June-2009
HASSAN(KNT),June,2010,18087,431,839,631,KNT,HASSAN,June-2010
HASSAN(KNT),June,2011,27047,547,815,693,KNT,HASSAN,June-2011
HASSAN(KNT),June,2012,18809,436,804,670,KNT,HASSAN,June-2012
HASSAN(KNT),June,2013,19562,1004,1660,1478,KNT,HASSAN,June-2013
HASSAN(KNT),June,2014,13675,819,1199,1081,KNT,HASSAN,June-2014
HASSAN(KNT),June,2015,13975,911,1549,1357,KNT,HASSAN,June-2015
HASSAN(KNT),July,2003,6937,450,575,510,KNT,HASSAN,July-2003
HASSAN(KNT),July,2004,8019,275,500,388,KNT,HASSAN,July-2004
HASSAN(KNT),July,2005,6792,330,620,475,KNT,HASSAN,July-2005
HASSAN(KNT),July,2009,13499,500,850,684,KNT,HASSAN,July-2009
HASSAN(KNT),July,2010,7830,652,907,778,KNT,HASSAN,July-2010
HASSAN(KNT),July,2011,26079,678,1033,865,KNT,HASSAN,July-2011
HASSAN(KNT),July,2012,15971,607,896,690,KNT,HASSAN,July-2012
HASSAN(KNT),July,2013,22988,1572,2165,2064,KNT,HASSAN,July-2013
HASSAN(KNT),July,2014,12808,1676,2066,1935,KNT,HASSAN,July-2014
HASSAN(KNT),July,2015,20041,1125,2015,1836,KNT,HASSAN,July-2015
HASSAN(KNT),August,2003,12533,488,637,560,KNT,HASSAN,August-2003
HASSAN(KNT),August,2004,13643,329,529,443,KNT,HASSAN,August-2004
HASSAN(KNT),August,2005,11038,420,760,590,KNT,HASSAN,August-2005
HASSAN(KNT),August,2006,15317,275,510,393,KNT,HASSAN,August-2006
HASSAN(KNT),August,2007,2900,500,1100,800,KNT,HASSAN,August-2007
HASSAN(KNT),August,2010,21257,540,964,793,KNT,HASSAN,August-2010
HASSAN(KNT),August,2011,19772,884,1107,1073,KNT,HASSAN,August-2011
HASSAN(KNT),August,2012,16142,573,871,767,KNT,HASSAN,August-2012
HASSAN(KNT),August,2013,12282,2342,3373,2989,KNT,HASSAN,August-2013
HASSAN(KNT),August,2014,8030,1536,1893,1816,KNT,HASSAN,August-2014
HASSAN(KNT),August,2015,16141,1964,2753,2647,KNT,HASSAN,August-2015
HASSAN(KNT),September,2003,14646,380,584,478,KNT,HASSAN,September-2003
HASSAN(KNT),September,2004,24964,185,450,320,KNT,HASSAN,September-2004
HASSAN(KNT),September,2005,5182,483,1033,758,KNT,HASSAN,September-2005
HASSAN(KNT),September,2006,15495,200,476,338,KNT,HASSAN,September-2006
HASSAN(KNT),September,2010,29149,472,1114,844,KNT,HASSAN,September-2010
HASSAN(KNT),September,2011,31533,752,1181,1009,KNT,HASSAN,September-2011
HASSAN(KNT),September,2012,24015,691,969,860,KNT,HASSAN,September-2012
HASSAN(KNT),September,2013,48818,1503,3136,2715,KNT,HASSAN,September-2013
HASSAN(KNT),September,2014,44343,965,1691,1305,KNT,HASSAN,September-2014
HASSAN(KNT),September,2015,30792,1469,2847,2521,KNT,HASSAN,September-2015
HASSAN(KNT),October,2003,14900,459,753,588,KNT,HASSAN,October-2003
HASSAN(KNT),October,2004,27456,100,436,271,KNT,HASSAN,October-2004
HASSAN(KNT),October,2005,13269,417,1200,808,KNT,HASSAN,October-2005
HASSAN(KNT),October,2006,7676,200,477,338,KNT,HASSAN,October-2006
HASSAN(KNT),October,2009,20249,661,1311,801,KNT,HASSAN,October-2009
HASSAN(KNT),October,2010,35163,562,1167,836,KNT,HASSAN,October-2010
HASSAN(KNT),October,2011,84502,458,923,758,KNT,HASSAN,October-2011
HASSAN(KNT),October,2012,42563,610,907,751,KNT,HASSAN,October-2012
HASSAN(KNT),October,2013,148034,934,2898,2100,KNT,HASSAN,October-2013
HASSAN(KNT),October,2014,43710,943,1566,1234,KNT,HASSAN,October-2014
HASSAN(KNT),October,2015,70804,1178,2201,1684,KNT,HASSAN,October-2015
HASSAN(KNT),November,2003,15260,343,718,536,KNT,HASSAN,November-2003
HASSAN(KNT),November,2004,16546,150,400,271,KNT,HASSAN,November-2004
HASSAN(KNT),November,2005,5349,233,967,600,KNT,HASSAN,November-2005
HASSAN(KNT),November,2006,16459,138,550,344,KNT,HASSAN,November-2006
HASSAN(KNT),November,2007,4719,400,900,800,KNT,HASSAN,November-2007
HASSAN(KNT),November,2008,3066,500,1400,950,KNT,HASSAN,November-2008
HASSAN(KNT),November,2009,8636,575,1750,778,KNT,HASSAN,November-2009
HASSAN(KNT),November,2011,25907,630,1027,799,KNT,HASSAN,November-2011
HASSAN(KNT),November,2012,39392,642,1175,911,KNT,HASSAN,November-2012
HASSAN(KNT),November,2013,46846,1336,2606,2223,KNT,HASSAN,November-2013
HASSAN(KNT),November,2014,11253,693,1039,1013,KNT,HASSAN,November-2014
HASSAN(KNT),November,2015,80854,730,1971,1565,KNT,HASSAN,November-2015
HASSAN(KNT),December,2003,5274,400,738,595,KNT,HASSAN,December-2003
HASSAN(KNT),December,2004,23832,188,444,316,KNT,HASSAN,December-2004
HASSAN(KNT),December,2005,14933,264,929,600,KNT,HASSAN,December-2005
HASSAN(KNT),December,2006,10814,150,600,375,KNT,HASSAN,December-2006
HASSAN(KNT),December,2008,9222,460,1380,920,KNT,HASSAN,December-2008
HASSAN(KNT),December,2009,4614,800,1800,1300,KNT,HASSAN,December-2009
HASSAN(KNT),December,2011,18640,584,901,779,KNT,HASSAN,December-2011
HASSAN(KNT),December,2012,21585,741,1338,1126,KNT,HASSAN,December-2012
HASSAN(KNT),December,2013,10885,1066,1606,1390,KNT,HASSAN,December-2013
HASSAN(KNT),December,2014,4543,686,1106,905,KNT,HASSAN,December-2014
HASSAN(KNT),December,2015,12059,1104,1627,1425,KNT,HASSAN,December-2015
HOSHIARPUR(PB),January,2015,3250,1450,1800,1628,PB,HOSHIARPUR,January-2015
HOSHIARPUR(PB),January,2016,40,1000,1400,1200,PB,HOSHIARPUR,January-2016
HOSHIARPUR(PB),February,2015,5050,1512,1753,1635,PB,HOSHIARPUR,February-2015
HOSHIARPUR(PB),March,2015,4280,1521,1821,1671,PB,HOSHIARPUR,March-2015
HOSHIARPUR(PB),April,2015,2330,1278,1522,1394,PB,HOSHIARPUR,April-2015
HOSHIARPUR(PB),May,2015,950,1367,1633,1500,PB,HOSHIARPUR,May-2015
HOSHIARPUR(PB),November,2014,1650,1464,1718,1591,PB,HOSHIARPUR,November-2014
HOSHIARPUR(PB),December,2014,1660,1586,1829,1711,PB,HOSHIARPUR,December-2014
HUBLI(KNT),January,2002,69950,58,371,272,KNT,HUBLI,January-2002
HUBLI(KNT),January,2003,43100,103,308,246,KNT,HUBLI,January-2003
HUBLI(KNT),January,2004,13250,261,915,649,KNT,HUBLI,January-2004
HUBLI(KNT),January,2005,49650,107,489,402,KNT,HUBLI,January-2005
HUBLI(KNT),January,2006,21534,135,521,431,KNT,HUBLI,January-2006
HUBLI(KNT),January,2007,61307,224,1182,649,KNT,HUBLI,January-2007
HUBLI(KNT),January,2008,35884,108,413,308,KNT,HUBLI,January-2008
HUBLI(KNT),January,2009,44471,219,1414,817,KNT,HUBLI,January-2009
HUBLI(KNT),January,2010,43048,182,1723,1039,KNT,HUBLI,January-2010
HUBLI(KNT),January,2011,67664,552,3313,1698,KNT,HUBLI,January-2011
HUBLI(KNT),January,2012,63643,185,644,510,KNT,HUBLI,January-2012
HUBLI(KNT),January,2013,42704,405,1785,1082,KNT,HUBLI,January-2013
HUBLI(KNT),January,2014,66052,395,1183,792,KNT,HUBLI,January-2014
HUBLI(KNT),January,2015,69539,281,1812,893,KNT,HUBLI,January-2015
HUBLI(KNT),January,2016,64447,303,1879,1133,KNT,HUBLI,January-2016
HUBLI(KNT),February,2002,44860,58,300,205,KNT,HUBLI,February-2002
HUBLI(KNT),February,2003,30350,98,278,217,KNT,HUBLI,February-2003
HUBLI(KNT),February,2004,11850,285,788,594,KNT,HUBLI,February-2004
HUBLI(KNT),February,2005,18350,192,449,386,KNT,HUBLI,February-2005
HUBLI(KNT),February,2006,12800,118,396,333,KNT,HUBLI,February-2006
HUBLI(KNT),February,2007,27688,254,1109,585,KNT,HUBLI,February-2007
HUBLI(KNT),February,2008,25586,114,436,339,KNT,HUBLI,February-2008
HUBLI(KNT),February,2009,20963,156,1238,815,KNT,HUBLI,February-2009
HUBLI(KNT),February,2010,38083,146,1267,798,KNT,HUBLI,February-2010
HUBLI(KNT),February,2011,45534,388,1288,930,KNT,HUBLI,February-2011
HUBLI(KNT),February,2012,44339,215,580,484,KNT,HUBLI,February-2012
HUBLI(KNT),February,2013,42123,464,1845,1222,KNT,HUBLI,February-2013
HUBLI(KNT),February,2014,49589,309,892,614,KNT,HUBLI,February-2014
HUBLI(KNT),February,2015,50267,327,1678,848,KNT,HUBLI,February-2015
HUBLI(KNT),February,2016,53214,276,1339,808,KNT,HUBLI,February-2016
HUBLI(KNT),March,2002,44200,76,265,195,KNT,HUBLI,March-2002
HUBLI(KNT),March,2003,26050,103,309,247,KNT,HUBLI,March-2003
HUBLI(KNT),March,2004,17050,207,518,425,KNT,HUBLI,March-2004
HUBLI(KNT),March,2005,17100,143,351,293,KNT,HUBLI,March-2005
HUBLI(KNT),March,2006,20300,120,346,294,KNT,HUBLI,March-2006
HUBLI(KNT),March,2007,37130,272,771,670,KNT,HUBLI,March-2007
HUBLI(KNT),March,2008,10950,129,418,327,KNT,HUBLI,March-2008
HUBLI(KNT),March,2009,31071,240,876,683,KNT,HUBLI,March-2009
HUBLI(KNT),March,2010,53682,160,808,619,KNT,HUBLI,March-2010
HUBLI(KNT),March,2011,63047,256,743,602,KNT,HUBLI,March-2011
HUBLI(KNT),March,2012,57216,210,603,503,KNT,HUBLI,March-2012
HUBLI(KNT),March,2013,43742,584,1325,951,KNT,HUBLI,March-2013
HUBLI(KNT),March,2014,59332,315,942,623,KNT,HUBLI,March-2014
HUBLI(KNT),March,2015,55493,426,1509,917,KNT,HUBLI,March-2015
HUBLI(KNT),April,2002,12900,114,539,373,KNT,HUBLI,April-2002
HUBLI(KNT),April,2003,24550,115,386,316,KNT,HUBLI,April-2003
HUBLI(KNT),April,2004,13500,158,442,382,KNT,HUBLI,April-2004
HUBLI(KNT),April,2005,29050,134,361,297,KNT,HUBLI,April-2005
HUBLI(KNT),April,2006,28100,118,308,272,KNT,HUBLI,April-2006
HUBLI(KNT),April,2007,33610,232,626,505,KNT,HUBLI,April-2007
HUBLI(KNT),April,2008,13350,169,429,341,KNT,HUBLI,April-2008
HUBLI(KNT),April,2009,15130,181,646,545,KNT,HUBLI,April-2009
HUBLI(KNT),April,2010,56037,137,638,541,KNT,HUBLI,April-2010
HUBLI(KNT),April,2011,37835,295,693,582,KNT,HUBLI,April-2011
HUBLI(KNT),April,2012,38201,226,640,526,KNT,HUBLI,April-2012
HUBLI(KNT),April,2013,46858,433,1170,837,KNT,HUBLI,April-2013
HUBLI(KNT),April,2014,53553,313,1103,674,KNT,HUBLI,April-2014
HUBLI(KNT),April,2015,61068,466,1430,1027,KNT,HUBLI,April-2015
HUBLI(KNT),May,2002,38300,70,270,195,KNT,HUBLI,May-2002
HUBLI(KNT),May,2003,25400,127,439,364,KNT,HUBLI,May-2003
HUBLI(KNT),May,2004,8800,159,481,418,KNT,HUBLI,May-2004
HUBLI(KNT),May,2005,29700,124,373,309,KNT,HUBLI,May-2005
HUBLI(KNT),May,2006,30300,122,302,262,KNT,HUBLI,May-2006
HUBLI(KNT),May,2007,34964,240,684,545,KNT,HUBLI,May-2007
HUBLI(KNT),May,2008,15582,121,392,324,KNT,HUBLI,May-2008
HUBLI(KNT),May,2009,22563,195,673,560,KNT,HUBLI,May-2009
HUBLI(KNT),May,2010,56480,202,717,619,KNT,HUBLI,May-2010
HUBLI(KNT),May,2011,50855,247,713,601,KNT,HUBLI,May-2011
HUBLI(KNT),May,2012,49304,203,643,543,KNT,HUBLI,May-2012
HUBLI(KNT),May,2013,44091,383,1295,854,KNT,HUBLI,May-2013
HUBLI(KNT),May,2014,64593,315,1378,691,KNT,HUBLI,May-2014
HUBLI(KNT),May,2015,51010,464,1841,1084,KNT,HUBLI,May-2015
HUBLI(KNT),June,2002,28500,97,348,260,KNT,HUBLI,June-2002
HUBLI(KNT),June,2003,44017,164,577,453,KNT,HUBLI,June-2003
HUBLI(KNT),June,2004,34350,192,540,429,KNT,HUBLI,June-2004
HUBLI(KNT),June,2005,19728,143,470,378,KNT,HUBLI,June-2005
HUBLI(KNT),June,2006,27100,166,410,325,KNT,HUBLI,June-2006
HUBLI(KNT),June,2007,28704,445,1001,745,KNT,HUBLI,June-2007
HUBLI(KNT),June,2008,17900,202,556,455,KNT,HUBLI,June-2008
HUBLI(KNT),June,2009,15257,328,893,610,KNT,HUBLI,June-2009
HUBLI(KNT),June,2010,41755,181,839,719,KNT,HUBLI,June-2010
HUBLI(KNT),June,2011,44285,265,929,776,KNT,HUBLI,June-2011
HUBLI(KNT),June,2012,42062,260,769,643,KNT,HUBLI,June-2012
HUBLI(KNT),June,2013,35491,710,1864,1222,KNT,HUBLI,June-2013
HUBLI(KNT),June,2014,57445,483,2179,1109,KNT,HUBLI,June-2014
HUBLI(KNT),June,2015,36511,662,2335,1172,KNT,HUBLI,June-2015
HUBLI(KNT),July,2002,41050,173,424,356,KNT,HUBLI,July-2002
HUBLI(KNT),July,2003,36950,285,575,463,KNT,HUBLI,July-2003
HUBLI(KNT),July,2004,32920,199,501,419,KNT,HUBLI,July-2004
HUBLI(KNT),July,2005,20638,187,547,441,KNT,HUBLI,July-2005
HUBLI(KNT),July,2006,29000,173,425,342,KNT,HUBLI,July-2006
HUBLI(KNT),July,2007,22403,401,1038,796,KNT,HUBLI,July-2007
HUBLI(KNT),July,2008,12612,275,765,601,KNT,HUBLI,July-2008
HUBLI(KNT),July,2009,35416,307,810,650,KNT,HUBLI,July-2009
HUBLI(KNT),July,2010,55448,188,908,764,KNT,HUBLI,July-2010
HUBLI(KNT),July,2011,41903,300,1109,938,KNT,HUBLI,July-2011
HUBLI(KNT),July,2012,39798,303,862,742,KNT,HUBLI,July-2012
HUBLI(KNT),July,2013,34609,1383,2632,1977,KNT,HUBLI,July-2013
HUBLI(KNT),July,2014,36089,740,2562,1325,KNT,HUBLI,July-2014
HUBLI(KNT),July,2015,22920,982,2788,1532,KNT,HUBLI,July-2015
HUBLI(KNT),August,2002,38200,231,531,430,KNT,HUBLI,August-2002
HUBLI(KNT),August,2003,24300,312,602,486,KNT,HUBLI,August-2003
HUBLI(KNT),August,2004,34500,232,552,455,KNT,HUBLI,August-2004
HUBLI(KNT),August,2005,18100,282,833,669,KNT,HUBLI,August-2005
HUBLI(KNT),August,2006,19700,168,437,351,KNT,HUBLI,August-2006
HUBLI(KNT),August,2007,19235,426,1402,952,KNT,HUBLI,August-2007
HUBLI(KNT),August,2008,12712,212,873,733,KNT,HUBLI,August-2008
HUBLI(KNT),August,2009,9829,263,775,653,KNT,HUBLI,August-2009
HUBLI(KNT),August,2010,46123,227,1099,908,KNT,HUBLI,August-2010
HUBLI(KNT),August,2011,33293,367,1396,1171,KNT,HUBLI,August-2011
HUBLI(KNT),August,2012,45777,276,941,793,KNT,HUBLI,August-2012
HUBLI(KNT),August,2013,24507,1573,4253,3007,KNT,HUBLI,August-2013
HUBLI(KNT),August,2014,39962,731,2317,1343,KNT,HUBLI,August-2014
HUBLI(KNT),August,2015,62945,1050,4460,2213,KNT,HUBLI,August-2015
HUBLI(KNT),September,2002,42360,171,552,426,KNT,HUBLI,September-2002
HUBLI(KNT),September,2003,29074,255,633,517,KNT,HUBLI,September-2003
HUBLI(KNT),September,2004,48150,119,475,375,KNT,HUBLI,September-2004
HUBLI(KNT),September,2005,33350,187,1022,776,KNT,HUBLI,September-2005
HUBLI(KNT),September,2006,27650,136,469,382,KNT,HUBLI,September-2006
HUBLI(KNT),September,2007,34645,204,1312,873,KNT,HUBLI,September-2007
HUBLI(KNT),September,2008,20895,148,773,587,KNT,HUBLI,September-2008
HUBLI(KNT),September,2009,26740,183,892,626,KNT,HUBLI,September-2009
HUBLI(KNT),September,2010,38893,288,1552,1277,KNT,HUBLI,September-2010
HUBLI(KNT),September,2011,59479,320,1344,1096,KNT,HUBLI,September-2011
HUBLI(KNT),September,2012,79514,288,957,798,KNT,HUBLI,September-2012
HUBLI(KNT),September,2013,138103,674,4232,2507,KNT,HUBLI,September-2013
HUBLI(KNT),September,2014,131015,363,1978,1026,KNT,HUBLI,September-2014
HUBLI(KNT),September,2015,176832,711,4379,1821,KNT,HUBLI,September-2015
HUBLI(KNT),October,2001,59650,139,652,547,KNT,HUBLI,October-2001
HUBLI(KNT),October,2002,66850,168,664,465,KNT,HUBLI,October-2002
HUBLI(KNT),October,2003,52818,169,824,629,KNT,HUBLI,October-2003
HUBLI(KNT),October,2004,169000,57,434,366,KNT,HUBLI,October-2004
HUBLI(KNT),October,2005,210409,205,1333,850,KNT,HUBLI,October-2005
HUBLI(KNT),October,2006,60560,115,463,380,KNT,HUBLI,October-2006
HUBLI(KNT),October,2007,380208,174,1375,649,KNT,HUBLI,October-2007
HUBLI(KNT),October,2008,59351,105,727,494,KNT,HUBLI,October-2008
HUBLI(KNT),October,2009,283799,169,1439,875,KNT,HUBLI,October-2009
HUBLI(KNT),October,2010,146396,343,1668,1405,KNT,HUBLI,October-2010
HUBLI(KNT),October,2011,146789,276,1139,943,KNT,HUBLI,October-2011
HUBLI(KNT),October,2012,159946,298,1140,763,KNT,HUBLI,October-2012
HUBLI(KNT),October,2013,278007,511,4359,1889,KNT,HUBLI,October-2013
HUBLI(KNT),October,2014,355796,293,1710,850,KNT,HUBLI,October-2014
HUBLI(KNT),October,2015,432564,376,3058,1280,KNT,HUBLI,October-2015
HUBLI(KNT),November,2001,93050,210,942,727,KNT,HUBLI,November-2001
HUBLI(KNT),November,2002,57600,193,605,455,KNT,HUBLI,November-2002
HUBLI(KNT),November,2003,38700,144,796,602,KNT,HUBLI,November-2003
HUBLI(KNT),November,2004,212200,89,496,398,KNT,HUBLI,November-2004
HUBLI(KNT),November,2005,377000,185,1392,821,KNT,HUBLI,November-2005
HUBLI(KNT),November,2006,287192,108,597,377,KNT,HUBLI,November-2006
HUBLI(KNT),November,2007,434734,125,892,568,KNT,HUBLI,November-2007
HUBLI(KNT),November,2008,111870,240,1253,695,KNT,HUBLI,November-2008
HUBLI(KNT),November,2009,429957,224,1819,1082,KNT,HUBLI,November-2009
HUBLI(KNT),November,2010,385956,455,2203,1557,KNT,HUBLI,November-2010
HUBLI(KNT),November,2011,257491,262,1115,782,KNT,HUBLI,November-2011
HUBLI(KNT),November,2012,122667,307,1452,855,KNT,HUBLI,November-2012
HUBLI(KNT),November,2013,328483,503,3485,1510,KNT,HUBLI,November-2013
HUBLI(KNT),November,2014,407020,318,1626,793,KNT,HUBLI,November-2014
HUBLI(KNT),November,2015,242896,308,2781,1204,KNT,HUBLI,November-2015
HUBLI(KNT),December,2001,140200,107,505,435,KNT,HUBLI,December-2001
HUBLI(KNT),December,2002,55550,122,412,309,KNT,HUBLI,December-2002
HUBLI(KNT),December,2003,28064,167,813,638,KNT,HUBLI,December-2003
HUBLI(KNT),December,2004,116000,114,492,396,KNT,HUBLI,December-2004
HUBLI(KNT),December,2005,75600,180,770,595,KNT,HUBLI,December-2005
HUBLI(KNT),December,2006,188288,119,809,437,KNT,HUBLI,December-2006
HUBLI(KNT),December,2007,244860,101,618,478,KNT,HUBLI,December-2007
HUBLI(KNT),December,2008,89180,184,1220,636,KNT,HUBLI,December-2008
HUBLI(KNT),December,2009,159945,225,2048,1180,KNT,HUBLI,December-2009
HUBLI(KNT),December,2010,341937,522,3384,1712,KNT,HUBLI,December-2010
HUBLI(KNT),December,2011,159341,217,819,627,KNT,HUBLI,December-2011
HUBLI(KNT),December,2012,61632,320,1650,937,KNT,HUBLI,December-2012
HUBLI(KNT),December,2013,141606,500,1876,1048,KNT,HUBLI,December-2013
HUBLI(KNT),December,2014,279444,290,2056,835,KNT,HUBLI,December-2014
HUBLI(KNT),December,2015,95910,302,2019,1057,KNT,HUBLI,December-2015
HYDERABAD,January,2004,16202,593,871,732,AP,HYDERABAD,January-2004
HYDERABAD,January,2005,13200,373,550,462,AP,HYDERABAD,January-2005
HYDERABAD,January,2006,2159,366,461,409,AP,HYDERABAD,January-2006
HYDERABAD,January,2007,62864,685,1073,876,AP,HYDERABAD,January-2007
HYDERABAD,January,2008,97850,440,584,523,AP,HYDERABAD,January-2008
HYDERABAD,January,2009,31550,1281,1431,1356,AP,HYDERABAD,January-2009
HYDERABAD,January,2010,91864,541,1457,1210,AP,HYDERABAD,January-2010
HYDERABAD,January,2012,19000,600,800,700,AP,HYDERABAD,January-2012
HYDERABAD,January,2014,182984,523,1330,1005,AP,HYDERABAD,January-2014
HYDERABAD,January,2015,150521,505,1889,1382,AP,HYDERABAD,January-2015
HYDERABAD,January,2016,170379,379,1789,1379,AP,HYDERABAD,January-2016
HYDERABAD,February,2004,21960,556,799,678,AP,HYDERABAD,February-2004
HYDERABAD,February,2005,18840,354,462,405,AP,HYDERABAD,February-2005
HYDERABAD,February,2006,48759,258,377,320,AP,HYDERABAD,February-2006
HYDERABAD,February,2007,65597,755,1130,941,AP,HYDERABAD,February-2007
HYDERABAD,February,2008,79150,321,447,397,AP,HYDERABAD,February-2008
HYDERABAD,February,2009,58400,1073,1325,1184,AP,HYDERABAD,February-2009
HYDERABAD,February,2010,73726,905,1329,1107,AP,HYDERABAD,February-2010
HYDERABAD,February,2011,35060,933,1544,1375,AP,HYDERABAD,February-2011
HYDERABAD,February,2012,24150,600,800,700,AP,HYDERABAD,February-2012
HYDERABAD,February,2013,2550,1950,2150,2050,AP,HYDERABAD,February-2013
HYDERABAD,February,2014,169200,520,925,755,AP,HYDERABAD,February-2014
HYDERABAD,February,2015,138194,755,2125,1638,AP,HYDERABAD,February-2015
HYDERABAD,February,2016,143236,265,1429,1088,AP,HYDERABAD,February-2016
HYDERABAD,March,2004,31285,423,527,473,AP,HYDERABAD,March-2004
HYDERABAD,March,2005,8190,300,403,337,AP,HYDERABAD,March-2005
HYDERABAD,March,2006,86830,220,325,273,AP,HYDERABAD,March-2006
HYDERABAD,March,2007,59939,637,835,737,AP,HYDERABAD,March-2007
HYDERABAD,March,2008,74450,324,441,389,AP,HYDERABAD,March-2008
HYDERABAD,March,2009,54810,800,995,905,AP,HYDERABAD,March-2009
HYDERABAD,March,2010,66140,600,883,750,AP,HYDERABAD,March-2010
HYDERABAD,March,2011,26600,286,686,543,AP,HYDERABAD,March-2011
HYDERABAD,March,2012,8400,500,700,600,AP,HYDERABAD,March-2012
HYDERABAD,March,2013,10470,1317,1517,1425,AP,HYDERABAD,March-2013
HYDERABAD,March,2014,215976,570,946,776,AP,HYDERABAD,March-2014
HYDERABAD,March,2015,111286,545,1713,1360,AP,HYDERABAD,March-2015
HYDERABAD,April,2004,16301,325,430,373,AP,HYDERABAD,April-2004
HYDERABAD,April,2006,64460,183,292,238,AP,HYDERABAD,April-2006
HYDERABAD,April,2007,64327,504,638,573,AP,HYDERABAD,April-2007
HYDERABAD,April,2008,77800,275,418,364,AP,HYDERABAD,April-2008
HYDERABAD,April,2009,51863,610,845,740,AP,HYDERABAD,April-2009
HYDERABAD,April,2010,67929,403,640,515,AP,HYDERABAD,April-2010
HYDERABAD,April,2011,50730,329,629,503,AP,HYDERABAD,April-2011
HYDERABAD,April,2013,44910,995,1405,1240,AP,HYDERABAD,April-2013
HYDERABAD,April,2014,185113,619,1004,818,AP,HYDERABAD,April-2014
HYDERABAD,April,2015,65988,413,1538,1281,AP,HYDERABAD,April-2015
HYDERABAD,May,2004,40673,344,455,396,AP,HYDERABAD,May-2004
HYDERABAD,May,2005,32500,300,413,357,AP,HYDERABAD,May-2005
HYDERABAD,May,2006,90956,184,312,249,AP,HYDERABAD,May-2006
HYDERABAD,May,2007,69474,509,664,583,AP,HYDERABAD,May-2007
HYDERABAD,May,2008,71490,256,409,357,AP,HYDERABAD,May-2008
HYDERABAD,May,2009,54371,491,729,633,AP,HYDERABAD,May-2009
