"Year","Month","Make","Model","Quantity","Pct"
2016,6,"BMW ","BMW 2-serie",216,1.57883195672831
2016,6,"Mercedes-Benz ","Mercedes-Benz B-klasse",215,1.57152254952123
2016,6,"Mazda ","Mazda CX-3",213,1.55690373510708
2016,6,"Ford ","Ford Mondeo",193,1.41071559096557
2016,6,"Toyota ","Toyota Avensis",186,1.35954974051604
2016,6,"Skoda ","Skoda Superb",168,1.22798041078869
2016,6,"Volkswagen ","Volkswagen up!",155,1.1329581170967
2016,6,"Nissan ","Nissan Qashqai",154,1.12564870988963
2016,6,"Peugeot ","Peugeot 308",153,1.11833930268255
2016,6,"Mercedes-Benz ","Mercedes-Benz C-klasse",144,1.05255463781887
2016,6,"Volvo ","Volvo XC90",143,1.0452452306118
2016,6,"Volkswagen ","Volkswagen Polo",143,1.0452452306118
2016,6,"Volvo ","Volvo V70",139,1.0160076017835
2016,6,"Ford ","Ford S-Max",126,0.920985308091514
2016,6,"Suzuki ","Suzuki Vitara",95,0.694393684672173
2016,6,"BMW ","BMW i3",51,0.372779767560851
2016,7,"Volkswagen ","Volkswagen Golf",972,8.80434782608696
2016,7,"Mitsubishi ","Mitsubishi Outlander",552,5
2016,7,"Volkswagen ","Volkswagen Passat",444,4.02173913043478
2016,7,"Volkswagen ","Volkswagen Tiguan",305,2.76268115942029
2016,7,"Skoda ","Skoda Octavia",301,2.72644927536232
2016,7,"Toyota ","Toyota Rav4",277,2.50905797101449
2016,7,"Toyota ","Toyota Yaris",266,2.40942028985507
2016,7,"Audi ","Audi A3",262,2.3731884057971
2016,7,"Toyota ","Toyota Auris",251,2.27355072463768
2016,7,"Nissan ","Nissan Leaf",237,2.14673913043478
2016,7,"Opel ","Opel Astra",192,1.73913043478261
2016,7,"Mazda ","Mazda CX-5",187,1.69384057971015
2016,7,"Toyota ","Toyota Prius",186,1.68478260869565
2016,7,"Nissan ","Nissan Qashqai",183,1.65760869565217
2016,7,"Mazda ","Mazda CX-3",167,1.51268115942029
2016,7,"Volvo ","Volvo XC60",160,1.44927536231884
2016,7,"Audi ","Audi A4",157,1.42210144927536
2016,7,"Hyundai ","Hyundai Tucson",152,1.3768115942029
2016,7,"Skoda ","Skoda Superb",148,1.34057971014493
2016,7,"Volkswagen ","Volkswagen Polo",145,1.31340579710145
2016,7,"Toyota ","Toyota Avensis",139,1.25905797101449
2016,7,"Volvo ","Volvo V40",134,1.21376811594203
2016,7,"BMW ","BMW 2-serie",131,1.18659420289855
2016,7,"Suzuki ","Suzuki Vitara",128,1.15942028985507
2016,7,"Mercedes-Benz ","Mercedes-Benz C-klasse",128,1.15942028985507
2016,7,"Mercedes-Benz ","Mercedes-Benz B-klasse",123,1.11413043478261
2016,7,"Volvo ","Volvo XC90",122,1.10507246376812
2016,7,"Peugeot ","Peugeot 2008",114,1.03260869565217
2016,7,"Ford ","Ford Mondeo",111,1.0054347826087
2016,7,"Kia ","Kia Soul",106,0.960144927536232
2016,7,"BMW ","BMW i3",98,0.9
2016,7,"Renault ","Renault Zoe",79,0.7
2016,7,"Volvo ","Volvo V70",77,0.7
2016,7,"Tesla ","Tesla Model S",43,0.4
2016,8,"Volkswagen ","Volkswagen Golf",1214,9.2
2016,8,"Toyota ","Toyota Rav4",735,5.6
2016,8,"Toyota ","Toyota Yaris",410,3.1
2016,8,"Mitsubishi ","Mitsubishi Outlander",405,3.1
2016,8,"Toyota ","Toyota Auris",361,2.7
2016,8,"Volkswagen ","Volkswagen Passat",358,2.7
2016,8,"Volkswagen ","Volkswagen Tiguan",331,2.5
2016,8,"Nissan ","Nissan Leaf",318,2.4
2016,8,"Mercedes-Benz ","Mercedes-Benz B-klasse",300,2.3
2016,8,"BMW ","BMW i3",293,2.2
2016,8,"Skoda ","Skoda Octavia",270,2
2016,8,"Mazda ","Mazda CX-5",234,1.8
2016,8,"Toyota ","Toyota Prius",183,1.4
2016,8,"Tesla ","Tesla Model S",170,1.3
2016,8,"Audi ","Audi A3",164,1.2
2016,8,"Mazda ","Mazda CX-3",161,1.2
2016,8,"Nissan ","Nissan Qashqai",131,1
2016,8,"Ford ","Ford Mondeo",124,0.9
2016,8,"Skoda ","Skoda Superb",122,0.9
2016,8,"Renault ","Renault Zoe",15,0.1
2016,9,"Volkswagen ","Volkswagen Golf",996,7.2
2016,9,"Toyota ","Toyota Rav4",581,4.2
2016,9,"BMW ","BMW i3",520,3.8
2016,9,"Toyota ","Toyota Auris",492,3.6
2016,9,"Mitsubishi ","Mitsubishi Outlander",455,3.3
2016,9,"Volkswagen ","Volkswagen Tiguan",416,3
2016,9,"Toyota ","Toyota Yaris",405,2.9
2016,9,"Skoda ","Skoda Octavia",315,2.3
2016,9,"Volkswagen ","Volkswagen Passat",314,2.3
2016,9,"Mercedes-Benz ","Mercedes-Benz B-klasse",258,1.9
2016,9,"Mazda ","Mazda CX-5",249,1.8
2016,9,"Tesla ","Tesla Model S",247,1.8
2016,9,"Toyota ","Toyota Prius",233,1.7
2016,9,"Mercedes-Benz ","Mercedes-Benz C-klasse",208,1.5
2016,9,"Nissan ","Nissan Leaf",199,1.4
2016,9,"Audi ","Audi A3",186,1.3
2016,9,"Mazda ","Mazda CX-3",179,1.3
2016,9,"Skoda ","Skoda Superb",167,1.2
2016,9,"Renault ","Renault Zoe",158,1.1
2016,9,"Nissan ","Nissan Qashqai",146,1.1
2016,10,"Volkswagen ","Volkswagen Golf",858,7.2
2016,10,"BMW ","BMW i3",503,4.2
2016,10,"Volkswagen ","Volkswagen Passat",487,4.1
2016,10,"Volkswagen ","Volkswagen Tiguan",419,3.5
2016,10,"Toyota ","Toyota Rav4",385,3.2
2016,10,"Mitsubishi ","Mitsubishi Outlander",365,3.1
2016,10,"Toyota ","Toyota Yaris",353,3
2016,10,"Toyota ","Toyota Auris",339,2.8
2016,10,"Skoda ","Skoda Octavia",322,2.7
2016,10,"Nissan ","Nissan Leaf",321,2.7
2016,10,"Mazda ","Mazda CX-5",223,1.9
2016,10,"Nissan ","Nissan Qashqai",205,1.7
2016,10,"Audi ","Audi A3",203,1.7
2016,10,"Mazda ","Mazda CX-3",199,1.7
2016,10,"Mercedes-Benz ","Mercedes-Benz B-klasse",187,1.6
2016,10,"Skoda ","Skoda Superb",167,1.4
2016,10,"Toyota ","Toyota Prius",166,1.4
2016,10,"Renault ","Renault Zoe",161,1.3
2016,10,"Mercedes-Benz ","Mercedes-Benz C-klasse",139,1.2
2016,10,"Tesla ","Tesla Model S",39,0.3
2016,11,"BMW ","BMW i3",1014,7.7
2016,11,"Volkswagen ","Volkswagen Golf",905,6.9
2016,11,"Toyota ","Toyota Rav4",513,3.9
2016,11,"Mitsubishi ","Mitsubishi Outlander",406,3.1
2016,11,"Volkswagen ","Volkswagen Tiguan",406,3.1
2016,11,"Skoda ","Skoda Octavia",348,2.6
2016,11,"Toyota ","Toyota Auris",320,2.4
2016,11,"Volkswagen ","Volkswagen Passat",316,2.4
2016,11,"Toyota ","Toyota Yaris",311,2.4
2016,11,"Audi ","Audi A3",270,2
2016,11,"BMW ","BMW 2-serie",250,1.9
2016,11,"Nissan ","Nissan Leaf",238,1.8
2016,11,"Mercedes-Benz ","Mercedes-Benz B-klasse",232,1.8
2016,11,"Nissan ","Nissan Qashqai",218,1.7
2016,11,"Mazda ","Mazda CX-5",170,1.3
2016,11,"Mazda ","Mazda CX-3",156,1.2
2016,11,"Skoda ","Skoda Superb",148,1.1
2016,11,"Toyota ","Toyota Prius",143,1.1
2016,11,"Renault ","Renault Zoe",100,0.8
2016,11,"Tesla ","Tesla Model S",48,0.4
2016,12,"Volkswagen ","Volkswagen Golf",721,5.3
2016,12,"Volkswagen ","Volkswagen Tiguan",650,4.8
2016,12,"Volvo ","Volvo XC60",602,4.4
2016,12,"BMW ","BMW i3",413,3
2016,12,"Audi ","Audi A3",403,3
2016,12,"Toyota ","Toyota Rav4",374,2.7
2016,12,"Mitsubishi ","Mitsubishi Outlander",355,2.6
2016,12,"Volkswagen ","Volkswagen Passat",299,2.2
2016,12,"Toyota ","Toyota Yaris",292,2.1
2016,12,"Skoda ","Skoda Octavia",287,2.1
2016,12,"Tesla ","Tesla Model S",263,1.9
2016,12,"Nissan ","Nissan Leaf",257,1.9
2016,12,"Mazda ","Mazda CX-5",240,1.8
2016,12,"Toyota ","Toyota Auris",206,1.5
2016,12,"Mercedes-Benz ","Mercedes-Benz B-klasse",200,1.5
2016,12,"Mazda ","Mazda CX-3",153,1.1
2016,12,"Nissan ","Nissan Qashqai",152,1.1
2016,12,"BMW ","BMW 2-serie",110,0.8
2016,12,"Toyota ","Toyota Prius",104,0.8
2016,12,"Skoda ","Skoda Superb",97,0.7
2017,1,"Volkswagen ","Volkswagen Golf",738,5.7
2017,1,"BMW ","BMW i3",622,4.8
2017,1,"Volkswagen ","Volkswagen Passat",515,3.9
2017,1,"Toyota ","Toyota Rav4",473,3.6
2017,1,"Volvo ","Volvo XC90",411,3.1
2017,1,"Skoda ","Skoda Octavia",358,2.7
2017,1,"Nissan ","Nissan Leaf",352,2.7
2017,1,"Toyota ","Toyota Yaris",343,2.6
2017,1,"Mercedes-Benz ","Mercedes-Benz GLC",285,2.2
2017,1,"Toyota ","Toyota Auris",280,2.1
2017,1,"Volvo ","Volvo V60",248,1.9
2017,1,"Toyota ","Toyota C-HR",246,1.9
2017,1,"Renault ","Renault Zoe",240,1.8
2017,1,"Tesla ","Tesla Model X",238,1.8
2017,1,"BMW ","BMW X1",226,1.7
2017,1,"Volvo ","Volvo V40",220,1.7
2017,1,"Peugeot ","Peugeot 3008",216,1.7
2017,1,"Kia ","Kia Niro",214,1.6
2017,1,"Skoda ","Skoda Superb",205,1.6
2017,1,"BMW ","BMW 2-serie",202,1.5
2017,1,"Volvo ","Volvo V90",202,1.5
