"Year","Month","Make","Quantity","Pct"
2016,6,"Tesla",291,2.1
2016,6,"Subaru",275,2
2016,6,"Hyundai",199,1.5
2016,6,"Honda",189,1.4
2016,6,"Suzuki",185,1.4
2016,6,"MINI",127,0.9
2016,6,"Citroen",117,0.9
2016,6,"Lexus",74,0.5
2016,6,"Land Rover",50,0.4
2016,6,"Jaguar",46,0.3
2016,6,"Porsche",40,0.3
2016,6,"Dacia",27,0.2
2016,6,"DS",18,0.1
2016,6,"Fiat",5,0
2016,6,"Smart",5,0
2016,6,"Ssangyong",5,0
2016,6,"Jeep",4,0
2016,6,"Alfa Romeo",2,0
2016,6,"Nilsson",2,0
2016,6,"Aston Martin",1,0
2016,6,"Bentley",1,0
2016,6,"Chevrolet US",1,0
2016,7,"Volkswagen",2076,18.8
2016,7,"Toyota",1127,10.2
2016,7,"Audi",687,6.2
2016,7,"Mitsubishi",641,5.8
2016,7,"BMW",636,5.8
2016,7,"Volvo",635,5.8
2016,7,"Mercedes-Benz",607,5.5
2016,7,"Skoda",602,5.5
2016,7,"Nissan",590,5.3
2016,7,"Ford",510,4.6
2016,7,"Mazda",489,4.4
2016,7,"Kia",339,3.1
2016,7,"Peugeot",314,2.8
2016,7,"Opel",311,2.8
2016,7,"Hyundai",229,2.1
2016,7,"Suzuki",213,1.9
2016,7,"Subaru",201,1.8
2016,7,"Citroen",175,1.6
2016,7,"Honda",145,1.3
2016,7,"Renault",128,1.2
2016,7,"MINI",97,0.9
2016,7,"Lexus",89,0.8
2016,7,"Tesla",66,0.6
2016,7,"Porsche",28,0.3
2016,7,"Land Rover",24,0.2
2016,7,"Jaguar",23,0.2
2016,7,"DS",20,0.2
2016,7,"Ssangyong",9,0.1
2016,7,"Dacia",8,0.1
2016,7,"Jeep",8,0.1
2016,7,"Nilsson",4,0
2016,7,"Fiat",3,0
2016,7,"Smart",1,0
2016,7,"Alfa Romeo",1,0
2016,7,"Maserati",1,0
2016,7,"Ferrari",1,0
2016,7,"Bentley",1,0
2016,7,"Morgan",1,0
2016,8,"Volkswagen",2359,17.8
2016,8,"Toyota",1824,13.8
2016,8,"BMW",1031,7.8
2016,8,"Mercedes-Benz",881,6.7
2016,8,"Audi",794,6
2016,8,"Nissan",627,4.7
2016,8,"Ford",625,4.7
2016,8,"Skoda",529,4
2016,8,"Mazda",518,3.9
2016,8,"Mitsubishi",499,3.8
2016,8,"Volvo",463,3.5
2016,8,"Peugeot",461,3.5
2016,8,"Kia",401,3
2016,8,"Tesla",338,2.6
2016,8,"Opel",282,2.1
2016,8,"Subaru",268,2
2016,8,"Suzuki",229,1.7
2016,8,"Honda",201,1.5
2016,8,"Hyundai",165,1.2
2016,8,"Citroen",162,1.2
2016,8,"Lexus",142,1.1
2016,8,"Renault",134,1
2016,8,"MINI",79,0.6
2016,8,"Jaguar",42,0.3
2016,8,"Dacia",40,0.3
2016,8,"Porsche",38,0.3
2016,8,"Land Rover",35,0.3
2016,8,"Fiat",19,0.1
2016,8,"Jeep",13,0.1
2016,8,"DS",10,0.1
2016,8,"Ssangyong",8,0.1
2016,8,"Alfa Romeo",6,0
2016,8,"Nilsson",3,0
2016,8,"Maserati",2,0
2016,8,"Smart",1,0
2016,8,"Ferrari",1,0
2016,8,"Bentley",1,0
2016,8,"Lamborghini",1,0
2016,9,"Volkswagen",2084,15
2016,9,"Toyota",1823,13.2
2016,9,"BMW",1193,8.6
2016,9,"Mercedes-Benz",891,6.4
2016,9,"Tesla",848,6.1
2016,9,"Volvo",763,5.5
2016,9,"Ford",697,5
2016,9,"Audi",688,5
2016,9,"Skoda",653,4.7
2016,9,"Mitsubishi",562,4.1
2016,9,"Mazda",549,4
2016,9,"Nissan",460,3.3
2016,9,"Kia",418,3
2016,9,"Peugeot",354,2.6
2016,9,"Renault",256,1.8
2016,9,"Opel",249,1.8
2016,9,"Suzuki",241,1.7
2016,9,"Subaru",227,1.6
2016,9,"Hyundai",227,1.6
2016,9,"Citroen",149,1.1
2016,9,"Honda",148,1.1
2016,9,"Lexus",141,1
2016,9,"MINI",48,0.3
2016,9,"Land Rover",45,0.3
2016,9,"Jaguar",44,0.3
2016,9,"Porsche",26,0.2
2016,9,"Fiat",16,0.1
2016,9,"Alfa Romeo",15,0.1
2016,9,"Dacia",13,0.1
2016,9,"Ssangyong",9,0.1
2016,9,"Jeep",5,0
2016,9,"DS",4,0
2016,9,"Smart",4,0
2016,9,"Nilsson",4,0
2016,10,"Volkswagen",2161,18.1
2016,10,"Toyota",1327,11.1
2016,10,"BMW",1096,9.2
2016,10,"Mercedes-Benz",732,6.1
2016,10,"Volvo",732,6.1
2016,10,"Nissan",646,5.4
2016,10,"Skoda",628,5.3
2016,10,"Audi",603,5.1
2016,10,"Ford",534,4.5
2016,10,"Mazda",524,4.4
2016,10,"Mitsubishi",426,3.6
2016,10,"Peugeot",415,3.5
2016,10,"Kia",315,2.6
2016,10,"Opel",249,2.1
2016,10,"Suzuki",226,1.9
2016,10,"Hyundai",221,1.9
2016,10,"Subaru",217,1.8
2016,10,"Renault",216,1.8
2016,10,"Citroen",171,1.4
2016,10,"Tesla",123,1
2016,10,"Honda",111,0.9
2016,10,"Lexus",86,0.7
2016,10,"MINI",56,0.5
2016,10,"Jaguar",34,0.3
2016,10,"Land Rover",16,0.1
2016,10,"Porsche",14,0.1
2016,10,"Dacia",14,0.1
2016,10,"Fiat",10,0.1
2016,10,"DS",9,0.1
2016,10,"Ssangyong",5,0
2016,10,"Jeep",5,0
2016,10,"Nilsson",4,0
2016,10,"Alfa Romeo",3,0
2016,10,"Smart",2,0
2016,10,"Chevrolet US",1,0
2016,11,"Volkswagen",2106,16
2016,11,"BMW",1663,12.6
2016,11,"Toyota",1375,10.4
2016,11,"Mercedes-Benz",807,6.1
2016,11,"Volvo",754,5.7
2016,11,"Ford",690,5.2
2016,11,"Skoda",665,5
2016,11,"Audi",645,4.9
2016,11,"Nissan",571,4.3
2016,11,"Mitsubishi",472,3.6
2016,11,"Peugeot",427,3.2
2016,11,"Mazda",420,3.2
2016,11,"Hyundai",400,3
2016,11,"Kia",343,2.6
2016,11,"Opel",317,2.4
2016,11,"Subaru",279,2.1
2016,11,"Suzuki",269,2
2016,11,"Renault",202,1.5
2016,11,"Tesla",170,1.3
2016,11,"Citroen",161,1.2
2016,11,"Honda",109,0.8
2016,11,"Lexus",89,0.7
2016,11,"MINI",78,0.6
2016,11,"Jaguar",33,0.3
2016,11,"Land Rover",32,0.2
2016,11,"Dacia",31,0.2
2016,11,"Porsche",29,0.2
2016,11,"Jeep",23,0.2
2016,11,"Ssangyong",13,0.1
2016,11,"Fiat",12,0.1
2016,11,"Alfa Romeo",4,0
2016,11,"Smart",2,0
2016,11,"Nilsson",2,0
2016,11,"DS",1,0
2016,12,"Volkswagen",2239,16.5
2016,12,"Toyota",1238,9.1
2016,12,"Volvo",1235,9.1
2016,12,"BMW",866,6.4
2016,12,"Audi",827,6.1
2016,12,"Ford",727,5.3
2016,12,"Tesla",688,5.1
2016,12,"Mercedes-Benz",653,4.8
2016,12,"Mazda",541,4
2016,12,"Nissan",533,3.9
2016,12,"Skoda",526,3.9
2016,12,"Subaru",508,3.7
2016,12,"Mitsubishi",444,3.3
2016,12,"Hyundai",423,3.1
2016,12,"Opel",372,2.7
2016,12,"Kia",327,2.4
2016,12,"Suzuki",271,2
2016,12,"Peugeot",270,2
2016,12,"Renault",224,1.6
2016,12,"Citroen",119,0.9
2016,12,"Honda",118,0.9
2016,12,"Lexus",82,0.6
2016,12,"Dacia",80,0.6
2016,12,"MINI",68,0.5
2016,12,"Land Rover",64,0.5
2016,12,"Jeep",39,0.3
2016,12,"Jaguar",38,0.3
2016,12,"Fiat",32,0.2
2016,12,"Porsche",27,0.2
2016,12,"DS",6,0
2016,12,"Ssangyong",5,0
2016,12,"Maserati",5,0
2016,12,"Alfa Romeo",3,0
2016,12,"Nilsson",3,0
2016,12,"Smart",1,0
2017,1,"Volkswagen",1688,12.9
2017,1,"BMW",1540,11.8
2017,1,"Toyota",1526,11.7
2017,1,"Volvo",1158,8.9
2017,1,"Mercedes-Benz",970,7.4
2017,1,"Skoda",681,5.2
2017,1,"Ford",617,4.7
2017,1,"Nissan",615,4.7
2017,1,"Peugeot",571,4.4
2017,1,"Audi",565,4.3
2017,1,"Kia",422,3.2
2017,1,"Tesla",367,2.8
2017,1,"Suzuki",352,2.7
2017,1,"Hyundai",349,2.7
2017,1,"Renault",306,2.3
2017,1,"Mazda",284,2.2
2017,1,"Mitsubishi",216,1.7
2017,1,"Opel",191,1.5
2017,1,"Citroen",163,1.2
2017,1,"Honda",101,0.8
2017,1,"Lexus",98,0.8
2017,1,"Porsche",91,0.7
2017,1,"MINI",65,0.5
2017,1,"Subaru",39,0.3
2017,1,"Jaguar",27,0.2
2017,1,"Land Rover",18,0.1
2017,1,"Dacia",9,0.1
2017,1,"DS",9,0.1
2017,1,"Alfa Romeo",6,0
2017,1,"Fiat",3,0
2017,1,"Nilsson",3,0
2017,1,"Maserati",2,0
2017,1,"Ferrari",1,0
2017,1,"Smart",1,0
2017,1,"Ssangyong",1,0
