purchase_time,purchase_date,quantity
2017-05-12 22:27:41,2017-05-12,6
2017-05-16 14:23:41,2017-05-16,10
2017-05-22 09:38:37,2017-05-22,2
2017-06-02 14:57:01,2017-06-02,12
2017-05-23 23:13:40,2017-05-23,4
2017-06-07 08:47:46,2017-06-07,11
2017-05-30 02:03:17,2017-05-30,11
2017-05-24 10:21:15,2017-05-24,4
2017-06-12 10:30:58,2017-06-12,6
2017-05-25 09:59:33,2017-05-25,14
2017-05-06 18:04:27,2017-05-06,3
2017-06-08 19:33:51,2017-06-08,12
2017-05-23 15:19:19,2017-05-23,5
2017-05-11 09:19:10,2017-05-11,6
2017-05-29 22:47:17,2017-05-29,4
2017-05-21 07:59:59,2017-05-21,10
2017-05-07 16:22:14,2017-05-07,4
2017-06-02 18:13:24,2017-06-02,4
2017-06-01 10:48:20,2017-06-01,13
2017-05-02 18:34:59,2017-05-02,4
2017-05-04 21:33:20,2017-05-04,4
2017-05-06 07:18:28,2017-05-06,4
2017-06-07 11:07:29,2017-06-07,13
2017-06-14 09:16:44,2017-06-14,7
2017-05-21 19:27:09,2017-05-21,13
2017-05-24 00:48:51,2017-05-24,10
2017-06-03 19:43:26,2017-06-03,2
2017-05-27 22:55:34,2017-05-27,10
2017-06-06 13:27:53,2017-06-06,13
2017-06-11 18:18:07,2017-06-11,5
2017-05-11 13:22:02,2017-05-11,13
2017-05-11 18:25:16,2017-05-11,12
2017-06-09 22:59:40,2017-06-09,6
2017-06-06 17:45:39,2017-06-06,7
2017-05-10 16:48:50,2017-05-10,12
2017-05-31 01:17:48,2017-05-31,1
2017-05-28 21:33:38,2017-05-28,5
2017-05-10 19:40:39,2017-05-10,7
2017-05-15 11:03:40,2017-05-15,3
2017-06-10 13:07:05,2017-06-10,1
2017-05-03 23:23:55,2017-05-03,6
2017-06-05 16:34:47,2017-06-05,7
2017-06-15 14:51:11,2017-06-15,12
2017-06-04 17:04:40,2017-06-04,14
2017-05-23 19:19:18,2017-05-23,6
2017-05-31 15:15:19,2017-05-31,10
2017-06-11 15:05:57,2017-06-11,14
2017-05-11 10:36:25,2017-05-11,9
2017-05-20 00:04:17,2017-05-20,5
2017-06-02 20:02:31,2017-06-02,9
2017-05-24 12:59:32,2017-05-24,13
2017-06-11 14:40:44,2017-06-11,3
2017-05-28 01:17:58,2017-05-28,8
2017-05-15 20:46:00,2017-05-15,7
2017-06-06 15:32:24,2017-06-06,1
2017-05-04 13:52:00,2017-05-04,13
2017-06-08 16:45:05,2017-06-08,4
2017-06-01 23:57:04,2017-06-01,2
2017-05-22 19:44:21,2017-05-22,1
2017-05-15 00:18:42,2017-05-15,13
2017-06-07 10:40:19,2017-06-07,4
2017-05-26 20:18:51,2017-05-26,7
2017-06-09 16:01:45,2017-06-09,3
2017-05-22 08:50:07,2017-05-22,9
2017-05-20 13:29:03,2017-05-20,8
2017-06-07 11:58:12,2017-06-07,11
2017-05-25 15:02:57,2017-05-25,10
2017-05-02 23:03:56,2017-05-02,2
2017-06-13 10:54:37,2017-06-13,11
2017-06-02 11:48:10,2017-06-02,10
2017-06-05 14:00:05,2017-06-05,4
2017-05-21 22:59:42,2017-05-21,8
2017-05-03 13:45:35,2017-05-03,8
2017-05-27 21:27:05,2017-05-27,13
2017-05-18 13:48:14,2017-05-18,2
2017-05-25 04:11:36,2017-05-25,1
2017-05-04 10:07:21,2017-05-04,12
2017-05-15 16:48:22,2017-05-15,9
2017-05-19 09:26:27,2017-05-19,4
2017-05-14 17:00:36,2017-05-14,8
2017-05-18 12:42:52,2017-05-18,12
2017-05-05 19:24:59,2017-05-05,3
2017-06-14 12:34:29,2017-06-14,12
2017-05-02 20:05:26,2017-05-02,8
2017-05-31 17:23:07,2017-05-31,14
2017-05-04 16:36:27,2017-05-04,13
2017-05-09 16:35:31,2017-05-09,14
2017-05-14 23:14:21,2017-05-14,8
2017-05-30 15:54:24,2017-05-30,2
2017-06-14 11:00:28,2017-06-14,5
2017-05-18 07:58:46,2017-05-18,10
2017-05-19 09:29:21,2017-05-19,3
2017-06-09 16:13:00,2017-06-09,5
2017-05-22 21:00:12,2017-05-22,13
2017-05-06 20:58:27,2017-05-06,13
2017-05-04 07:28:27,2017-05-04,10
2017-05-24 13:49:56,2017-05-24,4
2017-06-12 16:10:33,2017-06-12,1
2017-06-07 13:46:12,2017-06-07,9
2017-05-16 14:02:59,2017-05-16,11
2017-05-19 00:59:34,2017-05-19,6
2017-05-21 20:15:25,2017-05-21,11
2017-05-21 08:05:33,2017-05-21,9
2017-05-31 12:00:35,2017-05-31,10
2017-05-17 19:12:15,2017-05-17,14
2017-05-31 13:59:42,2017-05-31,4
2017-05-28 16:39:33,2017-05-28,11
2017-05-09 08:26:21,2017-05-09,7
2017-05-14 12:30:01,2017-05-14,5
2017-05-12 14:09:13,2017-05-12,9
2017-05-28 21:10:48,2017-05-28,11
2017-05-07 11:24:29,2017-05-07,6
2017-05-08 09:28:32,2017-05-08,5
2017-06-01 06:29:44,2017-06-01,12
2017-06-12 21:48:33,2017-06-12,5
2017-05-16 17:58:04,2017-05-16,12
2017-05-02 10:41:46,2017-05-02,2
2017-05-17 22:24:58,2017-05-17,10
2017-05-29 18:49:51,2017-05-29,10
2017-06-04 17:22:51,2017-06-04,9
2017-05-14 18:32:06,2017-05-14,2
2017-05-03 19:35:37,2017-05-03,3
2017-05-11 14:39:53,2017-05-11,6
2017-05-30 14:19:50,2017-05-30,9
2017-05-16 12:02:02,2017-05-16,3
2017-05-31 21:55:40,2017-05-31,9
2017-05-23 15:22:21,2017-05-23,1
2017-06-11 21:05:30,2017-06-11,4
2017-05-08 10:39:19,2017-05-08,11
2017-05-27 20:58:23,2017-05-27,8
2017-06-07 15:12:14,2017-06-07,12
2017-05-12 13:18:49,2017-05-12,12
2017-05-25 21:15:21,2017-05-25,1
2017-05-08 04:21:55,2017-05-08,8
2017-06-06 21:49:13,2017-06-06,9
2017-06-07 11:41:26,2017-06-07,14
2017-05-27 14:03:20,2017-05-27,13
2017-05-16 20:44:28,2017-05-16,5
2017-06-08 16:39:56,2017-06-08,8
2017-06-06 23:18:10,2017-06-06,1
2017-05-18 09:20:28,2017-05-18,10
2017-05-25 09:52:37,2017-05-25,10
2017-05-23 21:30:32,2017-05-23,12
2017-05-15 00:59:39,2017-05-15,1
2017-05-22 15:34:53,2017-05-22,6
2017-05-16 17:54:54,2017-05-16,1
2017-05-28 19:04:17,2017-05-28,10
2017-05-12 17:29:57,2017-05-12,6
2017-05-17 23:37:20,2017-05-17,8
2017-05-14 17:22:55,2017-05-14,10
2017-05-19 19:15:15,2017-05-19,7
2017-06-14 14:59:53,2017-06-14,1
2017-05-16 18:26:49,2017-05-16,13
2017-05-24 19:42:09,2017-05-24,9
2017-06-03 13:59:31,2017-06-03,11
2017-06-09 14:56:30,2017-06-09,2
2017-06-14 11:31:58,2017-06-14,4
2017-05-30 11:31:18,2017-05-30,10
2017-05-19 08:15:11,2017-05-19,3
2017-05-21 07:58:04,2017-05-21,9
2017-05-02 16:36:02,2017-05-02,5
2017-05-31 22:33:11,2017-05-31,2
2017-06-02 15:37:31,2017-06-02,11
2017-05-06 14:38:38,2017-05-06,3
2017-05-24 15:55:43,2017-05-24,6
2017-05-20 14:01:25,2017-05-20,4
2017-05-16 12:36:04,2017-05-16,13
2017-06-01 17:48:05,2017-06-01,10
2017-06-07 09:18:22,2017-06-07,2
2017-06-03 20:41:34,2017-06-03,13
2017-06-09 10:49:49,2017-06-09,12
2017-05-15 18:46:53,2017-05-15,13
2017-05-12 16:55:54,2017-05-12,14
2017-05-15 15:20:49,2017-05-15,8
2017-05-12 13:46:05,2017-05-12,4
2017-05-08 14:20:50,2017-05-08,5
2017-05-11 17:51:45,2017-05-11,14
2017-05-03 17:25:30,2017-05-03,4
2017-05-21 16:09:04,2017-05-21,1
2017-05-20 07:59:38,2017-05-20,7
2017-05-05 19:57:06,2017-05-05,14
2017-05-21 22:16:00,2017-05-21,3
2017-05-01 16:48:27,2017-05-01,11
2017-06-09 10:08:50,2017-06-09,14
2017-05-09 13:57:38,2017-05-09,3
2017-05-07 17:33:31,2017-05-07,9
2017-06-07 16:27:51,2017-06-07,10
2017-05-07 12:10:01,2017-05-07,5
2017-06-05 16:41:11,2017-06-05,5
2017-05-14 22:37:22,2017-05-14,10
2017-06-14 08:52:48,2017-06-14,10
2017-05-29 10:50:47,2017-05-29,4
2017-05-07 18:52:33,2017-05-07,9
2017-06-13 08:16:19,2017-06-13,6
2017-05-29 12:04:33,2017-05-29,12
2017-05-12 15:39:49,2017-05-12,3
2017-05-04 10:57:37,2017-05-04,9
2017-05-10 18:32:19,2017-05-10,11
2017-05-08 12:04:22,2017-05-08,6
2017-05-19 23:09:00,2017-05-19,5
2017-06-08 20:39:27,2017-06-08,9
2017-05-12 06:48:10,2017-05-12,11
2017-05-06 01:05:39,2017-05-06,6
2017-05-04 07:48:30,2017-05-04,10
2017-05-22 23:13:13,2017-05-22,1
2017-05-02 06:49:31,2017-05-02,13
2017-05-15 14:41:29,2017-05-15,5
2017-06-07 09:59:22,2017-06-07,2
2017-06-04 21:42:59,2017-06-04,4
2017-05-22 22:46:42,2017-05-22,6
2017-05-25 13:07:50,2017-05-25,2
2017-05-09 22:51:54,2017-05-09,9
2017-05-31 19:59:58,2017-05-31,5
2017-05-05 10:40:36,2017-05-05,13
2017-05-15 15:24:31,2017-05-15,3
2017-05-29 16:23:10,2017-05-29,4
2017-06-12 09:21:23,2017-06-12,10
2017-05-25 09:00:19,2017-05-25,11
2017-05-05 11:15:20,2017-05-05,2
2017-06-02 13:22:46,2017-06-02,10
2017-05-20 11:19:39,2017-05-20,1
2017-06-06 23:47:03,2017-06-06,13
2017-06-05 10:32:06,2017-06-05,6
2017-06-11 04:47:39,2017-06-11,14
2017-05-30 18:02:25,2017-05-30,12
2017-05-04 14:20:34,2017-05-04,5
2017-05-03 11:07:39,2017-05-03,14
2017-06-12 11:39:00,2017-06-12,8
2017-06-15 19:38:16,2017-06-15,14
2017-05-22 13:14:25,2017-05-22,5
2017-05-26 14:26:53,2017-05-26,5
2017-05-17 17:51:07,2017-05-17,2
2017-05-23 17:41:01,2017-05-23,13
2017-05-05 16:49:28,2017-05-05,4
2017-06-09 22:54:32,2017-06-09,2
2017-06-02 11:39:49,2017-06-02,1
2017-05-05 16:12:29,2017-05-05,4
2017-05-13 22:52:45,2017-05-13,13
2017-05-08 23:21:34,2017-05-08,6
2017-05-28 11:13:23,2017-05-28,2
2017-06-13 14:12:58,2017-06-13,4
2017-06-08 10:49:42,2017-06-08,10
2017-05-28 14:39:13,2017-05-28,14
2017-06-04 19:54:50,2017-06-04,11
2017-05-09 21:43:41,2017-05-09,7
2017-06-12 13:50:44,2017-06-12,7
2017-05-15 09:06:16,2017-05-15,7
2017-06-09 20:31:21,2017-06-09,5
2017-05-11 16:36:32,2017-05-11,5
2017-05-18 16:00:11,2017-05-18,11
2017-06-15 19:23:37,2017-06-15,8
2017-06-02 15:35:29,2017-06-02,14
2017-05-03 14:20:37,2017-05-03,11
2017-05-10 22:45:50,2017-05-10,6
2017-05-09 15:51:39,2017-05-09,4
2017-05-22 16:50:58,2017-05-22,7
2017-05-23 01:48:54,2017-05-23,7
2017-05-05 14:20:36,2017-05-05,12
2017-05-01 22:38:57,2017-05-01,14
2017-05-10 17:21:40,2017-05-10,13
2017-05-30 01:31:09,2017-05-30,14
2017-06-11 18:53:16,2017-06-11,8
2017-05-20 15:15:37,2017-05-20,7
2017-05-16 21:51:12,2017-05-16,8
2017-05-28 18:26:26,2017-05-28,12
2017-06-07 12:59:08,2017-06-07,2
2017-06-03 09:11:30,2017-06-03,2
2017-06-10 14:01:56,2017-06-10,6
2017-05-09 11:35:21,2017-05-09,1
2017-06-03 10:17:36,2017-06-03,4
2017-06-12 13:14:11,2017-06-12,12
2017-05-04 01:04:02,2017-05-04,12
2017-05-04 11:50:05,2017-05-04,6
2017-05-23 15:39:16,2017-05-23,5
2017-05-07 11:40:48,2017-05-07,2
2017-06-05 22:59:49,2017-06-05,13
2017-05-13 16:43:19,2017-05-13,7
2017-06-07 09:27:29,2017-06-07,4
2017-05-31 20:18:48,2017-05-31,4
2017-05-23 22:07:59,2017-05-23,12
2017-05-03 09:49:58,2017-05-03,14
2017-05-29 12:13:27,2017-05-29,4
2017-06-14 14:59:33,2017-06-14,4
2017-06-11 19:36:21,2017-06-11,5
2017-06-02 11:10:09,2017-06-02,8
2017-05-24 18:43:12,2017-05-24,7
2017-05-13 20:42:27,2017-05-13,4
2017-05-30 18:18:36,2017-05-30,5
2017-06-08 13:53:33,2017-06-08,12
2017-06-05 12:13:39,2017-06-05,4
2017-05-23 22:34:32,2017-05-23,14
2017-06-03 09:55:23,2017-06-03,13
2017-06-05 17:11:33,2017-06-05,10
2017-05-04 11:08:52,2017-05-04,9
2017-05-14 23:25:20,2017-05-14,6
2017-05-11 10:11:25,2017-05-11,7
2017-05-22 08:31:33,2017-05-22,14
2017-06-02 09:06:26,2017-06-02,13
2017-05-30 12:23:02,2017-05-30,2
2017-05-16 20:49:24,2017-05-16,3
2017-05-02 07:34:35,2017-05-02,6
2017-05-16 09:50:31,2017-05-16,12
2017-06-04 18:40:31,2017-06-04,4
2017-05-25 20:33:36,2017-05-25,5
2017-06-01 18:50:33,2017-06-01,7
2017-05-21 07:57:40,2017-05-21,13
2017-05-27 20:46:05,2017-05-27,12
2017-05-20 08:53:30,2017-05-20,14
2017-05-16 15:57:33,2017-05-16,9
2017-05-12 17:14:00,2017-05-12,4
2017-06-08 13:18:44,2017-06-08,1
2017-05-29 14:42:26,2017-05-29,7
2017-05-12 10:28:30,2017-05-12,2
2017-05-18 02:11:37,2017-05-18,13
2017-05-31 18:30:03,2017-05-31,7
2017-05-31 10:46:45,2017-05-31,5
2017-05-22 22:24:51,2017-05-22,11
2017-05-08 00:06:25,2017-05-08,8
2017-06-13 09:31:16,2017-06-13,7
2017-06-02 11:33:10,2017-06-02,5
2017-05-29 13:21:46,2017-05-29,9
2017-06-05 11:55:59,2017-06-05,1
2017-05-21 21:05:49,2017-05-21,2
2017-05-23 13:51:12,2017-05-23,9
2017-05-25 16:09:40,2017-05-25,3
2017-05-14 22:18:14,2017-05-14,13
2017-05-05 13:21:23,2017-05-05,3
2017-06-07 00:19:14,2017-06-07,14
2017-05-08 01:21:14,2017-05-08,14
2017-05-25 12:35:00,2017-05-25,10
2017-06-02 13:31:49,2017-06-02,14
2017-06-11 14:55:30,2017-06-11,13
2017-06-02 01:24:07,2017-06-02,3
2017-06-03 14:56:30,2017-06-03,3
2017-05-16 09:31:14,2017-05-16,9
2017-05-10 21:04:57,2017-05-10,4
2017-05-03 18:07:05,2017-05-03,11
2017-05-04 17:27:01,2017-05-04,2
2017-05-24 18:50:31,2017-05-24,12
2017-05-10 13:17:10,2017-05-10,2
2017-06-06 19:26:58,2017-06-06,6
2017-05-06 11:50:18,2017-05-06,4
2017-05-03 20:15:16,2017-05-03,3
2017-05-02 21:14:49,2017-05-02,7
2017-05-14 17:19:44,2017-05-14,11
2017-06-13 14:51:21,2017-06-13,6
2017-06-11 11:53:40,2017-06-11,14
2017-05-04 08:56:50,2017-05-04,5
2017-06-11 15:32:38,2017-06-11,6
2017-05-17 13:24:29,2017-05-17,7
2017-05-19 17:28:36,2017-05-19,9
2017-05-17 23:23:46,2017-05-17,5
2017-05-26 14:24:37,2017-05-26,5
2017-05-22 13:49:03,2017-05-22,10
2017-06-06 21:40:11,2017-06-06,8
2017-06-14 14:40:36,2017-06-14,13
2017-05-11 09:25:36,2017-05-11,13
2017-06-06 18:20:09,2017-06-06,3
2017-05-07 22:55:53,2017-05-07,12
2017-05-28 15:37:38,2017-05-28,11
2017-05-25 14:50:06,2017-05-25,12
2017-06-09 06:04:20,2017-06-09,5
2017-05-04 21:36:59,2017-05-04,12
2017-05-13 16:43:45,2017-05-13,6
2017-05-07 21:24:45,2017-05-07,3
2017-05-13 15:27:06,2017-05-13,13
2017-05-11 20:10:56,2017-05-11,7
2017-05-04 16:44:16,2017-05-04,4
2017-05-22 22:10:22,2017-05-22,11
2017-05-03 13:51:09,2017-05-03,5
2017-05-24 16:57:12,2017-05-24,6
2017-05-16 17:50:16,2017-05-16,3
2017-05-19 20:21:43,2017-05-19,11
2017-06-12 14:00:06,2017-06-12,12
2017-05-29 15:42:48,2017-05-29,14
2017-06-02 12:26:17,2017-06-02,8
2017-06-15 11:06:14,2017-06-15,7
2017-06-15 19:13:25,2017-06-15,5
2017-06-02 20:43:42,2017-06-02,14
2017-06-05 22:02:18,2017-06-05,14
2017-05-07 20:11:26,2017-05-07,10
2017-05-11 10:49:52,2017-05-11,2
2017-05-28 17:05:11,2017-05-28,10
2017-06-06 17:41:19,2017-06-06,5
2017-05-29 11:19:46,2017-05-29,1
2017-05-08 15:58:21,2017-05-08,4
2017-06-09 09:35:06,2017-06-09,3
2017-05-17 18:50:23,2017-05-17,1
2017-05-15 09:49:01,2017-05-15,4
2017-05-10 22:44:57,2017-05-10,1
2017-05-15 09:47:25,2017-05-15,5
2017-05-01 23:34:00,2017-05-01,10
2017-05-31 12:15:03,2017-05-31,1
2017-05-28 21:15:32,2017-05-28,10
2017-06-11 16:30:29,2017-06-11,11
2017-06-08 17:16:09,2017-06-08,1
2017-05-30 13:46:19,2017-05-30,13
2017-06-10 03:39:17,2017-06-10,1
2017-05-10 14:46:54,2017-05-10,9
2017-05-01 23:07:26,2017-05-01,5
2017-05-16 23:20:47,2017-05-16,1
2017-05-11 09:24:29,2017-05-11,13
2017-06-02 08:48:45,2017-06-02,5
2017-05-12 13:01:18,2017-05-12,11
2017-05-29 21:35:00,2017-05-29,3
2017-05-01 16:51:20,2017-05-01,9
2017-05-16 10:00:49,2017-05-16,12
2017-05-04 21:23:22,2017-05-04,5
2017-05-14 19:52:34,2017-05-14,7
2017-05-15 16:39:17,2017-05-15,12
2017-05-11 20:34:36,2017-05-11,6
2017-06-06 13:11:15,2017-06-06,10
2017-05-10 13:19:56,2017-05-10,7
2017-05-21 10:51:23,2017-05-21,9
2017-05-27 10:47:47,2017-05-27,9
2017-05-18 10:29:31,2017-05-18,3
2017-05-15 20:01:19,2017-05-15,7
2017-05-13 11:35:32,2017-05-13,12
2017-05-02 19:51:34,2017-05-02,4
2017-06-05 12:41:50,2017-06-05,11
2017-05-26 19:26:32,2017-05-26,6
2017-06-10 10:24:21,2017-06-10,9
2017-05-04 08:01:35,2017-05-04,4
2017-05-07 17:36:52,2017-05-07,2
2017-05-12 23:12:12,2017-05-12,6
2017-05-10 16:20:36,2017-05-10,9
2017-06-07 09:12:50,2017-06-07,14
2017-06-10 15:38:16,2017-06-10,4
2017-05-22 18:22:19,2017-05-22,4
2017-05-18 10:55:42,2017-05-18,11
2017-05-10 15:24:48,2017-05-10,8
2017-06-03 17:59:48,2017-06-03,4
2017-05-17 23:25:38,2017-05-17,9
2017-05-03 14:24:02,2017-05-03,10
2017-06-14 21:58:11,2017-06-14,9
2017-06-12 15:45:26,2017-06-12,9
2017-05-29 22:51:53,2017-05-29,13
2017-05-18 21:05:48,2017-05-18,1
2017-06-09 17:21:30,2017-06-09,6
2017-06-13 21:51:48,2017-06-13,11
2017-06-07 21:58:31,2017-06-07,13
2017-06-01 00:39:20,2017-06-01,10
2017-06-08 17:50:37,2017-06-08,2
2017-05-07 11:08:09,2017-05-07,10
2017-05-10 22:44:23,2017-05-10,7
2017-05-29 13:42:42,2017-05-29,2
2017-06-04 21:52:01,2017-06-04,14
2017-05-14 18:15:54,2017-05-14,1
2017-06-07 16:38:50,2017-06-07,13
2017-06-07 01:11:20,2017-06-07,2
2017-05-04 14:35:26,2017-05-04,2
2017-05-06 13:08:14,2017-05-06,3
2017-06-11 16:57:39,2017-06-11,5
2017-05-12 18:22:17,2017-05-12,8
2017-05-29 13:41:50,2017-05-29,2
2017-05-19 21:14:49,2017-05-19,3
2017-06-05 23:07:01,2017-06-05,9
2017-05-05 15:22:34,2017-05-05,11
2017-05-16 21:43:32,2017-05-16,10
2017-05-14 20:22:41,2017-05-14,7
2017-05-08 10:16:29,2017-05-08,7
2017-06-15 08:11:47,2017-06-15,5
2017-05-30 10:59:46,2017-05-30,4
2017-05-09 19:24:35,2017-05-09,3
2017-05-16 11:42:33,2017-05-16,4
2017-05-06 17:09:16,2017-05-06,3
2017-05-29 21:18:24,2017-05-29,1
2017-06-11 13:38:28,2017-06-11,3
2017-05-09 09:28:56,2017-05-09,11
2017-05-27 01:55:51,2017-05-27,6
2017-05-07 17:31:09,2017-05-07,13
2017-05-03 20:17:47,2017-05-03,6
2017-06-14 19:40:42,2017-06-14,5
2017-05-02 20:37:35,2017-05-02,13
2017-05-12 13:36:45,2017-05-12,8
2017-05-18 14:15:54,2017-05-18,11
2017-05-10 10:34:13,2017-05-10,7
2017-05-03 10:28:56,2017-05-03,5
2017-05-27 22:42:30,2017-05-27,14
2017-05-30 15:29:19,2017-05-30,5
2017-05-01 14:04:36,2017-05-01,12
2017-05-13 22:01:22,2017-05-13,11
2017-06-02 12:09:06,2017-06-02,13
2017-05-02 20:24:08,2017-05-02,7
2017-05-22 11:12:38,2017-05-22,7
2017-05-22 15:24:05,2017-05-22,13
2017-06-15 08:43:25,2017-06-15,3
2017-06-09 19:13:10,2017-06-09,3
2017-05-05 16:54:28,2017-05-05,8
2017-05-25 13:42:05,2017-05-25,3
2017-06-03 18:21:13,2017-06-03,1
2017-06-15 16:19:06,2017-06-15,11
2017-05-22 12:59:04,2017-05-22,10
2017-05-23 10:33:48,2017-05-23,2
2017-05-31 18:00:07,2017-05-31,10
2017-06-04 23:15:46,2017-06-04,2
2017-06-02 19:16:46,2017-06-02,3
2017-05-11 10:19:00,2017-05-11,1
2017-05-10 14:19:25,2017-05-10,14
2017-05-13 20:03:45,2017-05-13,10
2017-05-10 12:00:48,2017-05-10,1
2017-06-07 19:19:35,2017-06-07,4
2017-06-09 12:00:12,2017-06-09,2
2017-06-13 12:51:51,2017-06-13,7
2017-05-17 20:12:19,2017-05-17,10
2017-05-19 00:00:56,2017-05-19,3
2017-06-02 12:09:23,2017-06-02,12
2017-06-05 14:05:44,2017-06-05,1
2017-05-29 16:16:50,2017-05-29,8
2017-06-08 23:17:57,2017-06-08,11
2017-05-14 14:00:38,2017-05-14,1
2017-06-05 20:41:09,2017-06-05,14
2017-06-06 20:42:47,2017-06-06,6
2017-06-12 22:18:49,2017-06-12,11
2017-05-19 23:16:51,2017-05-19,12
2017-06-14 23:03:48,2017-06-14,3
2017-06-14 16:01:14,2017-06-14,13
2017-05-18 12:32:57,2017-05-18,1
2017-05-14 21:16:54,2017-05-14,12
2017-06-01 10:41:56,2017-06-01,4
2017-05-11 10:01:43,2017-05-11,7
2017-05-02 21:24:03,2017-05-02,7
2017-05-31 14:07:36,2017-05-31,12
2017-05-04 23:00:33,2017-05-04,6
2017-05-29 10:20:53,2017-05-29,8
2017-06-03 20:50:25,2017-06-03,11
2017-05-04 14:57:04,2017-05-04,6
2017-05-01 15:30:00,2017-05-01,2
2017-05-20 13:52:42,2017-05-20,12
2017-05-05 16:45:46,2017-05-05,1
2017-06-15 17:38:05,2017-06-15,14
2017-05-08 07:03:31,2017-05-08,6
2017-05-14 11:07:53,2017-05-14,4
2017-06-04 15:07:18,2017-06-04,12
2017-05-07 10:26:54,2017-05-07,14
2017-06-14 11:35:52,2017-06-14,6
2017-05-01 10:03:19,2017-05-01,14
2017-05-12 10:43:42,2017-05-12,12
2017-05-04 15:50:13,2017-05-04,11
2017-05-05 11:28:44,2017-05-05,6
2017-05-14 00:30:14,2017-05-14,8
2017-05-17 12:06:00,2017-05-17,9
2017-05-21 20:01:24,2017-05-21,14
2017-06-06 20:34:53,2017-06-06,12
2017-06-08 17:57:39,2017-06-08,5
2017-06-06 22:07:02,2017-06-06,13
2017-05-01 09:40:06,2017-05-01,5
2017-06-08 21:32:35,2017-06-08,6
2017-06-12 17:53:24,2017-06-12,13
2017-05-18 14:03:44,2017-05-18,8
2017-05-30 16:35:43,2017-05-30,3
2017-06-03 00:20:47,2017-06-03,14
2017-05-02 14:16:15,2017-05-02,4
2017-05-19 22:29:50,2017-05-19,5
2017-06-11 16:02:29,2017-06-11,10
2017-06-04 13:03:43,2017-06-04,14
2017-06-13 14:35:51,2017-06-13,12
2017-05-07 16:23:25,2017-05-07,11
2017-06-05 21:27:01,2017-06-05,8
2017-05-22 23:09:06,2017-05-22,14
2017-05-09 14:46:34,2017-05-09,7
2017-05-29 11:32:28,2017-05-29,5
2017-06-07 15:05:31,2017-06-07,2
2017-06-11 19:34:11,2017-06-11,8
2017-06-07 19:19:36,2017-06-07,5
2017-05-05 03:45:32,2017-05-05,7
2017-05-22 10:33:21,2017-05-22,3
2017-05-22 09:42:55,2017-05-22,5
2017-05-23 11:05:06,2017-05-23,7
2017-05-24 00:18:02,2017-05-24,6
2017-06-08 14:12:02,2017-06-08,4
2017-06-09 23:37:22,2017-06-09,11
2017-05-31 13:34:25,2017-05-31,13
2017-06-11 16:26:59,2017-06-11,12
2017-06-07 09:39:42,2017-06-07,14
2017-06-04 16:07:59,2017-06-04,5
2017-05-17 14:27:56,2017-05-17,14
2017-05-16 12:35:35,2017-05-16,7
2017-05-14 20:20:55,2017-05-14,1
2017-06-01 11:15:09,2017-06-01,8
2017-05-01 20:08:30,2017-05-01,8
2017-06-09 15:29:53,2017-06-09,14
2017-06-07 21:56:53,2017-06-07,4
2017-05-16 17:42:20,2017-05-16,1
2017-06-01 12:44:29,2017-06-01,14
2017-05-11 22:32:35,2017-05-11,13
2017-06-08 09:34:18,2017-06-08,6
2017-05-31 12:26:02,2017-05-31,5
2017-06-15 23:08:11,2017-06-15,3
2017-05-08 13:24:24,2017-05-08,12
2017-06-10 18:27:07,2017-06-10,10
2017-06-08 21:14:31,2017-06-08,6
2017-05-17 16:18:57,2017-05-17,10
2017-06-14 13:52:50,2017-06-14,4
2017-05-23 23:43:45,2017-05-23,9
2017-06-10 23:12:16,2017-06-10,11
2017-05-30 08:42:12,2017-05-30,14
2017-05-16 22:39:06,2017-05-16,10
2017-06-09 03:00:26,2017-06-09,7
2017-05-10 15:18:16,2017-05-10,14
2017-05-19 09:26:21,2017-05-19,14
2017-05-03 20:02:34,2017-05-03,3
2017-05-19 13:27:20,2017-05-19,2
2017-05-23 08:40:47,2017-05-23,12
2017-05-17 17:42:53,2017-05-17,13
2017-05-19 19:43:43,2017-05-19,13
2017-05-22 23:49:44,2017-05-22,13
2017-05-09 16:14:47,2017-05-09,4
2017-05-17 14:04:18,2017-05-17,13
2017-05-13 07:49:29,2017-05-13,7
2017-05-31 16:45:58,2017-05-31,4
2017-06-10 23:57:06,2017-06-10,12
2017-06-13 23:21:44,2017-06-13,4
2017-05-03 21:07:12,2017-05-03,12
2017-05-04 17:04:39,2017-05-04,13
2017-05-12 21:57:37,2017-05-12,1
2017-06-09 08:56:24,2017-06-09,5
2017-05-28 20:38:16,2017-05-28,10
2017-06-07 20:51:35,2017-06-07,1
2017-06-09 19:27:48,2017-06-09,14
2017-05-08 00:45:17,2017-05-08,3
2017-05-27 11:08:23,2017-05-27,1
2017-05-05 17:53:08,2017-05-05,8
2017-05-19 11:30:48,2017-05-19,4
2017-06-04 11:36:52,2017-06-04,4
2017-05-23 16:23:30,2017-05-23,12
2017-06-07 19:44:16,2017-06-07,2
2017-06-13 15:37:50,2017-06-13,8
2017-05-14 23:21:20,2017-05-14,5
2017-05-06 12:24:40,2017-05-06,2
2017-05-24 21:43:53,2017-05-24,11
2017-06-04 10:49:43,2017-06-04,11
2017-06-15 16:46:30,2017-06-15,11
2017-05-22 00:10:27,2017-05-22,1
2017-05-11 16:29:18,2017-05-11,9
